Ora,Grado,Giorno,Mese,Anno,GradoFix,OraFix,OraFix2,OraFix3,OraFix4
"h:""00:50<br><span class=\""smaller soft\"">So, 1. Jan<\/span>""},","h:""13&nbsp;°C""},",01,01,2012,"['1', '3']",[],00:50,0,00:50:00
"h:""16:50""},","h:""18&nbsp;°C""},",18,06,2012,"['1', '8']",[],16:50,16,16:50:00
"h:""17:50""},","h:""18&nbsp;°C""},",18,06,2012,"['1', '8']",[],17:50,17,17:50:00
"h:""18:50""},","h:""18&nbsp;°C""},",18,06,2012,"['1', '8']",[],18:50,18,18:50:00
"h:""19:50""},","h:""16&nbsp;°C""},",18,06,2012,"['1', '6']",[],19:50,19,19:50:00
"h:""20:50""},","h:""15&nbsp;°C""},",18,06,2012,"['1', '5']",[],20:50,20,20:50:00
"h:""21:50""},","h:""14&nbsp;°C""},",18,06,2012,"['1', '4']",[],21:50,21,21:50:00
"h:""22:50""},","h:""12&nbsp;°C""},",18,06,2012,"['1', '2']",[],22:50,22,22:50:00
"h:""23:50""},","h:""12&nbsp;°C""},",18,06,2012,"['1', '2']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Di, 19. Jun<\/span>""},","h:""11&nbsp;°C""},",19,06,2012,"['1', '1']",[],00:50,0,00:50:00
"h:""01:50""},","h:""10&nbsp;°C""},",19,06,2012,"['1', '0']",[],01:50,1,01:50:00
"h:""02:50""},","h:""10&nbsp;°C""},",19,06,2012,"['1', '0']",[],02:50,2,02:50:00
"h:""03:50""},","h:""9&nbsp;°C""},",19,06,2012,['9'],[],03:50,3,03:50:00
"h:""04:50""},","h:""10&nbsp;°C""},",19,06,2012,"['1', '0']",[],04:50,4,04:50:00
"h:""05:50""},","h:""12&nbsp;°C""},",19,06,2012,"['1', '2']",[],05:50,5,05:50:00
"h:""06:50""},","h:""12&nbsp;°C""},",19,06,2012,"['1', '2']",[],06:50,6,06:50:00
"h:""07:50""},","h:""14&nbsp;°C""},",19,06,2012,"['1', '4']",[],07:50,7,07:50:00
"h:""08:50""},","h:""15&nbsp;°C""},",19,06,2012,"['1', '5']",[],08:50,8,08:50:00
"h:""09:50""},","h:""16&nbsp;°C""},",19,06,2012,"['1', '6']",[],09:50,9,09:50:00
"h:""10:50""},","h:""18&nbsp;°C""},",19,06,2012,"['1', '8']",[],10:50,10,10:50:00
"h:""11:50""},","h:""18&nbsp;°C""},",19,06,2012,"['1', '8']",[],11:50,11,11:50:00
"h:""12:50""},","h:""19&nbsp;°C""},",19,06,2012,"['1', '9']",[],12:50,12,12:50:00
"h:""13:50""},","h:""19&nbsp;°C""},",19,06,2012,"['1', '9']",[],13:50,13,13:50:00
"h:""14:50""},","h:""19&nbsp;°C""},",19,06,2012,"['1', '9']",[],14:50,14,14:50:00
"h:""15:50""},","h:""20&nbsp;°C""},",19,06,2012,"['2', '0']",[],15:50,15,15:50:00
"h:""16:50""},","h:""19&nbsp;°C""},",19,06,2012,"['1', '9']",[],16:50,16,16:50:00
"h:""17:50""},","h:""20&nbsp;°C""},",19,06,2012,"['2', '0']",[],17:50,17,17:50:00
"h:""18:50""},","h:""19&nbsp;°C""},",19,06,2012,"['1', '9']",[],18:50,18,18:50:00
"h:""19:50""},","h:""18&nbsp;°C""},",19,06,2012,"['1', '8']",[],19:50,19,19:50:00
"h:""20:50""},","h:""18&nbsp;°C""},",19,06,2012,"['1', '8']",[],20:50,20,20:50:00
"h:""21:50""},","h:""17&nbsp;°C""},",19,06,2012,"['1', '7']",[],21:50,21,21:50:00
"h:""22:50""},","h:""16&nbsp;°C""},",19,06,2012,"['1', '6']",[],22:50,22,22:50:00
"h:""23:50""},","h:""15&nbsp;°C""},",19,06,2012,"['1', '5']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Mi, 20. Jun<\/span>""},","h:""13&nbsp;°C""},",20,06,2012,"['1', '3']",[],00:50,0,00:50:00
"h:""01:50""},","h:""13&nbsp;°C""},",20,06,2012,"['1', '3']",[],01:50,1,01:50:00
"h:""02:50""},","h:""12&nbsp;°C""},",20,06,2012,"['1', '2']",[],02:50,2,02:50:00
"h:""03:50""},","h:""12&nbsp;°C""},",20,06,2012,"['1', '2']",[],03:50,3,03:50:00
"h:""04:50""},","h:""11&nbsp;°C""},",20,06,2012,"['1', '1']",[],04:50,4,04:50:00
"h:""05:50""},","h:""11&nbsp;°C""},",20,06,2012,"['1', '1']",[],05:50,5,05:50:00
"h:""06:50""},","h:""13&nbsp;°C""},",20,06,2012,"['1', '3']",[],06:50,6,06:50:00
"h:""07:50""},","h:""16&nbsp;°C""},",20,06,2012,"['1', '6']",[],07:50,7,07:50:00
"h:""08:50""},","h:""18&nbsp;°C""},",20,06,2012,"['1', '8']",[],08:50,8,08:50:00
"h:""09:50""},","h:""20&nbsp;°C""},",20,06,2012,"['2', '0']",[],09:50,9,09:50:00
"h:""10:50""},","h:""20&nbsp;°C""},",20,06,2012,"['2', '0']",[],10:50,10,10:50:00
"h:""11:50""},","h:""20&nbsp;°C""},",20,06,2012,"['2', '0']",[],11:50,11,11:50:00
"h:""12:50""},","h:""21&nbsp;°C""},",20,06,2012,"['2', '1']",[],12:50,12,12:50:00
"h:""13:50""},","h:""22&nbsp;°C""},",20,06,2012,"['2', '2']",[],13:50,13,13:50:00
"h:""14:50""},","h:""23&nbsp;°C""},",20,06,2012,"['2', '3']",[],14:50,14,14:50:00
"h:""15:50""},","h:""21&nbsp;°C""},",20,06,2012,"['2', '1']",[],15:50,15,15:50:00
"h:""16:50""},","h:""23&nbsp;°C""},",20,06,2012,"['2', '3']",[],16:50,16,16:50:00
"h:""17:50""},","h:""21&nbsp;°C""},",20,06,2012,"['2', '1']",[],17:50,17,17:50:00
"h:""18:50""},","h:""19&nbsp;°C""},",20,06,2012,"['1', '9']",[],18:50,18,18:50:00
"h:""19:50""},","h:""18&nbsp;°C""},",20,06,2012,"['1', '8']",[],19:50,19,19:50:00
"h:""20:50""},","h:""17&nbsp;°C""},",20,06,2012,"['1', '7']",[],20:50,20,20:50:00
"h:""21:50""},","h:""16&nbsp;°C""},",20,06,2012,"['1', '6']",[],21:50,21,21:50:00
"h:""22:50""},","h:""16&nbsp;°C""},",20,06,2012,"['1', '6']",[],22:50,22,22:50:00
"h:""23:50""},","h:""15&nbsp;°C""},",20,06,2012,"['1', '5']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Do, 21. Jun<\/span>""},","h:""14&nbsp;°C""},",21,06,2012,"['1', '4']",[],00:50,0,00:50:00
"h:""01:50""},","h:""14&nbsp;°C""},",21,06,2012,"['1', '4']",[],01:50,1,01:50:00
"h:""02:50""},","h:""14&nbsp;°C""},",21,06,2012,"['1', '4']",[],02:50,2,02:50:00
"h:""03:50""},","h:""13&nbsp;°C""},",21,06,2012,"['1', '3']",[],03:50,3,03:50:00
"h:""04:50""},","h:""14&nbsp;°C""},",21,06,2012,"['1', '4']",[],04:50,4,04:50:00
"h:""05:50""},","h:""14&nbsp;°C""},",21,06,2012,"['1', '4']",[],05:50,5,05:50:00
"h:""06:50""},","h:""15&nbsp;°C""},",21,06,2012,"['1', '5']",[],06:50,6,06:50:00
"h:""07:50""},","h:""16&nbsp;°C""},",21,06,2012,"['1', '6']",[],07:50,7,07:50:00
"h:""08:50""},","h:""16&nbsp;°C""},",21,06,2012,"['1', '6']",[],08:50,8,08:50:00
"h:""09:50""},","h:""17&nbsp;°C""},",21,06,2012,"['1', '7']",[],09:50,9,09:50:00
"h:""10:50""},","h:""17&nbsp;°C""},",21,06,2012,"['1', '7']",[],10:50,10,10:50:00
"h:""11:50""},","h:""19&nbsp;°C""},",21,06,2012,"['1', '9']",[],11:50,11,11:50:00
"h:""12:50""},","h:""19&nbsp;°C""},",21,06,2012,"['1', '9']",[],12:50,12,12:50:00
"h:""13:50""},","h:""18&nbsp;°C""},",21,06,2012,"['1', '8']",[],13:50,13,13:50:00
"h:""14:50""},","h:""17&nbsp;°C""},",21,06,2012,"['1', '7']",[],14:50,14,14:50:00
"h:""15:50""},","h:""15&nbsp;°C""},",21,06,2012,"['1', '5']",[],15:50,15,15:50:00
"h:""16:50""},","h:""17&nbsp;°C""},",21,06,2012,"['1', '7']",[],16:50,16,16:50:00
"h:""17:50""},","h:""18&nbsp;°C""},",21,06,2012,"['1', '8']",[],17:50,17,17:50:00
"h:""18:50""},","h:""16&nbsp;°C""},",21,06,2012,"['1', '6']",[],18:50,18,18:50:00
"h:""19:50""},","h:""14&nbsp;°C""},",21,06,2012,"['1', '4']",[],19:50,19,19:50:00
"h:""20:50""},","h:""13&nbsp;°C""},",21,06,2012,"['1', '3']",[],20:50,20,20:50:00
"h:""21:50""},","h:""12&nbsp;°C""},",21,06,2012,"['1', '2']",[],21:50,21,21:50:00
"h:""22:50""},","h:""11&nbsp;°C""},",21,06,2012,"['1', '1']",[],22:50,22,22:50:00
"h:""23:50""},","h:""11&nbsp;°C""},",21,06,2012,"['1', '1']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Fr, 22. Jun<\/span>""},","h:""11&nbsp;°C""},",22,06,2012,"['1', '1']",[],00:50,0,00:50:00
"h:""01:50""},","h:""11&nbsp;°C""},",22,06,2012,"['1', '1']",[],01:50,1,01:50:00
"h:""02:50""},","h:""11&nbsp;°C""},",22,06,2012,"['1', '1']",[],02:50,2,02:50:00
"h:""03:50""},","h:""12&nbsp;°C""},",22,06,2012,"['1', '2']",[],03:50,3,03:50:00
"h:""04:50""},","h:""12&nbsp;°C""},",22,06,2012,"['1', '2']",[],04:50,4,04:50:00
"h:""05:50""},","h:""12&nbsp;°C""},",22,06,2012,"['1', '2']",[],05:50,5,05:50:00
"h:""06:50""},","h:""13&nbsp;°C""},",22,06,2012,"['1', '3']",[],06:50,6,06:50:00
"h:""07:50""},","h:""13&nbsp;°C""},",22,06,2012,"['1', '3']",[],07:50,7,07:50:00
"h:""08:50""},","h:""14&nbsp;°C""},",22,06,2012,"['1', '4']",[],08:50,8,08:50:00
"h:""09:50""},","h:""14&nbsp;°C""},",22,06,2012,"['1', '4']",[],09:50,9,09:50:00
"h:""10:50""},","h:""15&nbsp;°C""},",22,06,2012,"['1', '5']",[],10:50,10,10:50:00
"h:""11:50""},","h:""15&nbsp;°C""},",22,06,2012,"['1', '5']",[],11:50,11,11:50:00
"h:""12:50""},","h:""16&nbsp;°C""},",22,06,2012,"['1', '6']",[],12:50,12,12:50:00
"h:""13:50""},","h:""18&nbsp;°C""},",22,06,2012,"['1', '8']",[],13:50,13,13:50:00
"h:""14:50""},","h:""18&nbsp;°C""},",22,06,2012,"['1', '8']",[],14:50,14,14:50:00
"h:""15:50""},","h:""18&nbsp;°C""},",22,06,2012,"['1', '8']",[],15:50,15,15:50:00
"h:""16:50""},","h:""17&nbsp;°C""},",22,06,2012,"['1', '7']",[],16:50,16,16:50:00
"h:""17:50""},","h:""17&nbsp;°C""},",22,06,2012,"['1', '7']",[],17:50,17,17:50:00
"h:""18:50""},","h:""17&nbsp;°C""},",22,06,2012,"['1', '7']",[],18:50,18,18:50:00
"h:""19:50""},","h:""16&nbsp;°C""},",22,06,2012,"['1', '6']",[],19:50,19,19:50:00
"h:""20:50""},","h:""16&nbsp;°C""},",22,06,2012,"['1', '6']",[],20:50,20,20:50:00
"h:""21:50""},","h:""15&nbsp;°C""},",22,06,2012,"['1', '5']",[],21:50,21,21:50:00
"h:""22:50""},","h:""14&nbsp;°C""},",22,06,2012,"['1', '4']",[],22:50,22,22:50:00
"h:""23:50""},","h:""13&nbsp;°C""},",22,06,2012,"['1', '3']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Sa, 23. Jun<\/span>""},","h:""13&nbsp;°C""},",23,06,2012,"['1', '3']",[],00:50,0,00:50:00
"h:""01:50""},","h:""12&nbsp;°C""},",23,06,2012,"['1', '2']",[],01:50,1,01:50:00
"h:""02:50""},","h:""11&nbsp;°C""},",23,06,2012,"['1', '1']",[],02:50,2,02:50:00
"h:""03:50""},","h:""11&nbsp;°C""},",23,06,2012,"['1', '1']",[],03:50,3,03:50:00
"h:""04:50""},","h:""10&nbsp;°C""},",23,06,2012,"['1', '0']",[],04:50,4,04:50:00
"h:""05:50""},","h:""11&nbsp;°C""},",23,06,2012,"['1', '1']",[],05:50,5,05:50:00
"h:""06:50""},","h:""12&nbsp;°C""},",23,06,2012,"['1', '2']",[],06:50,6,06:50:00
"h:""07:50""},","h:""13&nbsp;°C""},",23,06,2012,"['1', '3']",[],07:50,7,07:50:00
"h:""08:50""},","h:""15&nbsp;°C""},",23,06,2012,"['1', '5']",[],08:50,8,08:50:00
"h:""09:50""},","h:""16&nbsp;°C""},",23,06,2012,"['1', '6']",[],09:50,9,09:50:00
"h:""10:50""},","h:""17&nbsp;°C""},",23,06,2012,"['1', '7']",[],10:50,10,10:50:00
"h:""11:50""},","h:""18&nbsp;°C""},",23,06,2012,"['1', '8']",[],11:50,11,11:50:00
"h:""12:50""},","h:""19&nbsp;°C""},",23,06,2012,"['1', '9']",[],12:50,12,12:50:00
"h:""13:50""},","h:""19&nbsp;°C""},",23,06,2012,"['1', '9']",[],13:50,13,13:50:00
"h:""14:50""},","h:""16&nbsp;°C""},",23,06,2012,"['1', '6']",[],14:50,14,14:50:00
"h:""15:50""},","h:""17&nbsp;°C""},",23,06,2012,"['1', '7']",[],15:50,15,15:50:00
"h:""16:50""},","h:""16&nbsp;°C""},",23,06,2012,"['1', '6']",[],16:50,16,16:50:00
"h:""17:50""},","h:""17&nbsp;°C""},",23,06,2012,"['1', '7']",[],17:50,17,17:50:00
"h:""18:50""},","h:""16&nbsp;°C""},",23,06,2012,"['1', '6']",[],18:50,18,18:50:00
"h:""19:50""},","h:""15&nbsp;°C""},",23,06,2012,"['1', '5']",[],19:50,19,19:50:00
"h:""20:50""},","h:""14&nbsp;°C""},",23,06,2012,"['1', '4']",[],20:50,20,20:50:00
"h:""21:50""},","h:""13&nbsp;°C""},",23,06,2012,"['1', '3']",[],21:50,21,21:50:00
"h:""22:50""},","h:""13&nbsp;°C""},",23,06,2012,"['1', '3']",[],22:50,22,22:50:00
"h:""23:50""},","h:""12&nbsp;°C""},",23,06,2012,"['1', '2']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">So, 24. Jun<\/span>""},","h:""12&nbsp;°C""},",24,06,2012,"['1', '2']",[],00:50,0,00:50:00
"h:""01:50""},","h:""12&nbsp;°C""},",24,06,2012,"['1', '2']",[],01:50,1,01:50:00
"h:""02:50""},","h:""11&nbsp;°C""},",24,06,2012,"['1', '1']",[],02:50,2,02:50:00
"h:""03:50""},","h:""12&nbsp;°C""},",24,06,2012,"['1', '2']",[],03:50,3,03:50:00
"h:""04:50""},","h:""12&nbsp;°C""},",24,06,2012,"['1', '2']",[],04:50,4,04:50:00
"h:""05:50""},","h:""12&nbsp;°C""},",24,06,2012,"['1', '2']",[],05:50,5,05:50:00
"h:""06:50""},","h:""13&nbsp;°C""},",24,06,2012,"['1', '3']",[],06:50,6,06:50:00
"h:""07:50""},","h:""14&nbsp;°C""},",24,06,2012,"['1', '4']",[],07:50,7,07:50:00
"h:""08:50""},","h:""15&nbsp;°C""},",24,06,2012,"['1', '5']",[],08:50,8,08:50:00
"h:""09:50""},","h:""15&nbsp;°C""},",24,06,2012,"['1', '5']",[],09:50,9,09:50:00
"h:""10:50""},","h:""16&nbsp;°C""},",24,06,2012,"['1', '6']",[],10:50,10,10:50:00
"h:""11:50""},","h:""17&nbsp;°C""},",24,06,2012,"['1', '7']",[],11:50,11,11:50:00
"h:""12:50""},","h:""15&nbsp;°C""},",24,06,2012,"['1', '5']",[],12:50,12,12:50:00
"h:""13:50""},","h:""17&nbsp;°C""},",24,06,2012,"['1', '7']",[],13:50,13,13:50:00
"h:""14:50""},","h:""16&nbsp;°C""},",24,06,2012,"['1', '6']",[],14:50,14,14:50:00
"h:""15:50""},","h:""19&nbsp;°C""},",24,06,2012,"['1', '9']",[],15:50,15,15:50:00
"h:""16:50""},","h:""18&nbsp;°C""},",24,06,2012,"['1', '8']",[],16:50,16,16:50:00
"h:""17:50""},","h:""20&nbsp;°C""},",24,06,2012,"['2', '0']",[],17:50,17,17:50:00
"h:""18:50""},","h:""19&nbsp;°C""},",24,06,2012,"['1', '9']",[],18:50,18,18:50:00
"h:""19:50""},","h:""19&nbsp;°C""},",24,06,2012,"['1', '9']",[],19:50,19,19:50:00
"h:""20:50""},","h:""17&nbsp;°C""},",24,06,2012,"['1', '7']",[],20:50,20,20:50:00
"h:""21:50""},","h:""16&nbsp;°C""},",24,06,2012,"['1', '6']",[],21:50,21,21:50:00
"h:""22:50""},","h:""15&nbsp;°C""},",24,06,2012,"['1', '5']",[],22:50,22,22:50:00
"h:""23:50""},","h:""14&nbsp;°C""},",24,06,2012,"['1', '4']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Mo, 25. Jun<\/span>""},","h:""13&nbsp;°C""},",25,06,2012,"['1', '3']",[],00:50,0,00:50:00
"h:""01:50""},","h:""12&nbsp;°C""},",25,06,2012,"['1', '2']",[],01:50,1,01:50:00
"h:""02:50""},","h:""13&nbsp;°C""},",25,06,2012,"['1', '3']",[],02:50,2,02:50:00
"h:""03:50""},","h:""12&nbsp;°C""},",25,06,2012,"['1', '2']",[],03:50,3,03:50:00
"h:""04:50""},","h:""12&nbsp;°C""},",25,06,2012,"['1', '2']",[],04:50,4,04:50:00
"h:""05:50""},","h:""12&nbsp;°C""},",25,06,2012,"['1', '2']",[],05:50,5,05:50:00
"h:""06:50""},","h:""13&nbsp;°C""},",25,06,2012,"['1', '3']",[],06:50,6,06:50:00
"h:""07:50""},","h:""15&nbsp;°C""},",25,06,2012,"['1', '5']",[],07:50,7,07:50:00
"h:""08:50""},","h:""16&nbsp;°C""},",25,06,2012,"['1', '6']",[],08:50,8,08:50:00
"h:""09:50""},","h:""17&nbsp;°C""},",25,06,2012,"['1', '7']",[],09:50,9,09:50:00
"h:""10:50""},","h:""18&nbsp;°C""},",25,06,2012,"['1', '8']",[],10:50,10,10:50:00
"h:""11:50""},","h:""19&nbsp;°C""},",25,06,2012,"['1', '9']",[],11:50,11,11:50:00
"h:""12:50""},","h:""19&nbsp;°C""},",25,06,2012,"['1', '9']",[],12:50,12,12:50:00
"h:""13:50""},","h:""20&nbsp;°C""},",25,06,2012,"['2', '0']",[],13:50,13,13:50:00
"h:""14:50""},","h:""20&nbsp;°C""},",25,06,2012,"['2', '0']",[],14:50,14,14:50:00
"h:""15:50""},","h:""20&nbsp;°C""},",25,06,2012,"['2', '0']",[],15:50,15,15:50:00
"h:""16:50""},","h:""21&nbsp;°C""},",25,06,2012,"['2', '1']",[],16:50,16,16:50:00
"h:""17:50""},","h:""21&nbsp;°C""},",25,06,2012,"['2', '1']",[],17:50,17,17:50:00
"h:""18:50""},","h:""20&nbsp;°C""},",25,06,2012,"['2', '0']",[],18:50,18,18:50:00
"h:""19:50""},","h:""20&nbsp;°C""},",25,06,2012,"['2', '0']",[],19:50,19,19:50:00
"h:""20:50""},","h:""19&nbsp;°C""},",25,06,2012,"['1', '9']",[],20:50,20,20:50:00
"h:""21:50""},","h:""17&nbsp;°C""},",25,06,2012,"['1', '7']",[],21:50,21,21:50:00
"h:""22:50""},","h:""17&nbsp;°C""},",25,06,2012,"['1', '7']",[],22:50,22,22:50:00
"h:""23:50""},","h:""16&nbsp;°C""},",25,06,2012,"['1', '6']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Di, 26. Jun<\/span>""},","h:""15&nbsp;°C""},",26,06,2012,"['1', '5']",[],00:50,0,00:50:00
"h:""01:50""},","h:""14&nbsp;°C""},",26,06,2012,"['1', '4']",[],01:50,1,01:50:00
"h:""02:50""},","h:""14&nbsp;°C""},",26,06,2012,"['1', '4']",[],02:50,2,02:50:00
"h:""03:50""},","h:""13&nbsp;°C""},",26,06,2012,"['1', '3']",[],03:50,3,03:50:00
"h:""04:50""},","h:""14&nbsp;°C""},",26,06,2012,"['1', '4']",[],04:50,4,04:50:00
"h:""05:50""},","h:""14&nbsp;°C""},",26,06,2012,"['1', '4']",[],05:50,5,05:50:00
"h:""06:50""},","h:""14&nbsp;°C""},",26,06,2012,"['1', '4']",[],06:50,6,06:50:00
"h:""07:50""},","h:""16&nbsp;°C""},",26,06,2012,"['1', '6']",[],07:50,7,07:50:00
"h:""08:50""},","h:""17&nbsp;°C""},",26,06,2012,"['1', '7']",[],08:50,8,08:50:00
"h:""09:50""},","h:""19&nbsp;°C""},",26,06,2012,"['1', '9']",[],09:50,9,09:50:00
"h:""10:50""},","h:""20&nbsp;°C""},",26,06,2012,"['2', '0']",[],10:50,10,10:50:00
"h:""11:50""},","h:""21&nbsp;°C""},",26,06,2012,"['2', '1']",[],11:50,11,11:50:00
"h:""12:50""},","h:""22&nbsp;°C""},",26,06,2012,"['2', '2']",[],12:50,12,12:50:00
"h:""13:50""},","h:""21&nbsp;°C""},",26,06,2012,"['2', '1']",[],13:50,13,13:50:00
"h:""14:50""},","h:""22&nbsp;°C""},",26,06,2012,"['2', '2']",[],14:50,14,14:50:00
"h:""15:50""},","h:""22&nbsp;°C""},",26,06,2012,"['2', '2']",[],15:50,15,15:50:00
"h:""16:50""},","h:""20&nbsp;°C""},",26,06,2012,"['2', '0']",[],16:50,16,16:50:00
"h:""17:50""},","h:""20&nbsp;°C""},",26,06,2012,"['2', '0']",[],17:50,17,17:50:00
"h:""18:50""},","h:""19&nbsp;°C""},",26,06,2012,"['1', '9']",[],18:50,18,18:50:00
"h:""19:50""},","h:""19&nbsp;°C""},",26,06,2012,"['1', '9']",[],19:50,19,19:50:00
"h:""20:50""},","h:""19&nbsp;°C""},",26,06,2012,"['1', '9']",[],20:50,20,20:50:00
"h:""21:50""},","h:""18&nbsp;°C""},",26,06,2012,"['1', '8']",[],21:50,21,21:50:00
"h:""22:50""},","h:""18&nbsp;°C""},",26,06,2012,"['1', '8']",[],22:50,22,22:50:00
"h:""23:50""},","h:""18&nbsp;°C""},",26,06,2012,"['1', '8']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Mi, 27. Jun<\/span>""},","h:""18&nbsp;°C""},",27,06,2012,"['1', '8']",[],00:50,0,00:50:00
"h:""01:50""},","h:""18&nbsp;°C""},",27,06,2012,"['1', '8']",[],01:50,1,01:50:00
"h:""02:50""},","h:""18&nbsp;°C""},",27,06,2012,"['1', '8']",[],02:50,2,02:50:00
"h:""03:50""},","h:""18&nbsp;°C""},",27,06,2012,"['1', '8']",[],03:50,3,03:50:00
"h:""04:50""},","h:""18&nbsp;°C""},",27,06,2012,"['1', '8']",[],04:50,4,04:50:00
"h:""05:50""},","h:""18&nbsp;°C""},",27,06,2012,"['1', '8']",[],05:50,5,05:50:00
"h:""06:50""},","h:""18&nbsp;°C""},",27,06,2012,"['1', '8']",[],06:50,6,06:50:00
"h:""07:50""},","h:""18&nbsp;°C""},",27,06,2012,"['1', '8']",[],07:50,7,07:50:00
"h:""08:50""},","h:""19&nbsp;°C""},",27,06,2012,"['1', '9']",[],08:50,8,08:50:00
"h:""09:50""},","h:""19&nbsp;°C""},",27,06,2012,"['1', '9']",[],09:50,9,09:50:00
"h:""10:50""},","h:""20&nbsp;°C""},",27,06,2012,"['2', '0']",[],10:50,10,10:50:00
"h:""11:50""},","h:""21&nbsp;°C""},",27,06,2012,"['2', '1']",[],11:50,11,11:50:00
"h:""12:50""},","h:""22&nbsp;°C""},",27,06,2012,"['2', '2']",[],12:50,12,12:50:00
"h:""13:50""},","h:""21&nbsp;°C""},",27,06,2012,"['2', '1']",[],13:50,13,13:50:00
"h:""14:50""},","h:""21&nbsp;°C""},",27,06,2012,"['2', '1']",[],14:50,14,14:50:00
"h:""15:50""},","h:""20&nbsp;°C""},",27,06,2012,"['2', '0']",[],15:50,15,15:50:00
"h:""16:50""},","h:""20&nbsp;°C""},",27,06,2012,"['2', '0']",[],16:50,16,16:50:00
"h:""17:50""},","h:""21&nbsp;°C""},",27,06,2012,"['2', '1']",[],17:50,17,17:50:00
"h:""18:50""},","h:""22&nbsp;°C""},",27,06,2012,"['2', '2']",[],18:50,18,18:50:00
"h:""19:50""},","h:""20&nbsp;°C""},",27,06,2012,"['2', '0']",[],19:50,19,19:50:00
"h:""20:50""},","h:""19&nbsp;°C""},",27,06,2012,"['1', '9']",[],20:50,20,20:50:00
"h:""21:50""},","h:""19&nbsp;°C""},",27,06,2012,"['1', '9']",[],21:50,21,21:50:00
"h:""22:50""},","h:""18&nbsp;°C""},",27,06,2012,"['1', '8']",[],22:50,22,22:50:00
"h:""23:50""},","h:""17&nbsp;°C""},",27,06,2012,"['1', '7']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Do, 28. Jun<\/span>""},","h:""17&nbsp;°C""},",28,06,2012,"['1', '7']",[],00:50,0,00:50:00
"h:""01:50""},","h:""16&nbsp;°C""},",28,06,2012,"['1', '6']",[],01:50,1,01:50:00
"h:""02:50""},","h:""17&nbsp;°C""},",28,06,2012,"['1', '7']",[],02:50,2,02:50:00
"h:""03:50""},","h:""17&nbsp;°C""},",28,06,2012,"['1', '7']",[],03:50,3,03:50:00
"h:""04:50""},","h:""17&nbsp;°C""},",28,06,2012,"['1', '7']",[],04:50,4,04:50:00
"h:""05:50""},","h:""17&nbsp;°C""},",28,06,2012,"['1', '7']",[],05:50,5,05:50:00
"h:""06:50""},","h:""19&nbsp;°C""},",28,06,2012,"['1', '9']",[],06:50,6,06:50:00
"h:""07:50""},","h:""20&nbsp;°C""},",28,06,2012,"['2', '0']",[],07:50,7,07:50:00
"h:""08:50""},","h:""21&nbsp;°C""},",28,06,2012,"['2', '1']",[],08:50,8,08:50:00
"h:""09:50""},","h:""23&nbsp;°C""},",28,06,2012,"['2', '3']",[],09:50,9,09:50:00
"h:""10:50""},","h:""25&nbsp;°C""},",28,06,2012,"['2', '5']",[],10:50,10,10:50:00
"h:""11:50""},","h:""26&nbsp;°C""},",28,06,2012,"['2', '6']",[],11:50,11,11:50:00
"h:""12:50""},","h:""27&nbsp;°C""},",28,06,2012,"['2', '7']",[],12:50,12,12:50:00
"h:""13:50""},","h:""27&nbsp;°C""},",28,06,2012,"['2', '7']",[],13:50,13,13:50:00
"h:""14:50""},","h:""26&nbsp;°C""},",28,06,2012,"['2', '6']",[],14:50,14,14:50:00
"h:""15:50""},","h:""27&nbsp;°C""},",28,06,2012,"['2', '7']",[],15:50,15,15:50:00
"h:""16:50""},","h:""27&nbsp;°C""},",28,06,2012,"['2', '7']",[],16:50,16,16:50:00
"h:""17:50""},","h:""26&nbsp;°C""},",28,06,2012,"['2', '6']",[],17:50,17,17:50:00
"h:""18:50""},","h:""24&nbsp;°C""},",28,06,2012,"['2', '4']",[],18:50,18,18:50:00
"h:""19:50""},","h:""22&nbsp;°C""},",28,06,2012,"['2', '2']",[],19:50,19,19:50:00
"h:""20:50""},","h:""19&nbsp;°C""},",28,06,2012,"['1', '9']",[],20:50,20,20:50:00
"h:""21:50""},","h:""17&nbsp;°C""},",28,06,2012,"['1', '7']",[],21:50,21,21:50:00
"h:""22:50""},","h:""16&nbsp;°C""},",28,06,2012,"['1', '6']",[],22:50,22,22:50:00
"h:""23:50""},","h:""15&nbsp;°C""},",28,06,2012,"['1', '5']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Fr, 29. Jun<\/span>""},","h:""14&nbsp;°C""},",29,06,2012,"['1', '4']",[],00:50,0,00:50:00
"h:""01:50""},","h:""13&nbsp;°C""},",29,06,2012,"['1', '3']",[],01:50,1,01:50:00
