Giorno,Mese,Anno,GradoFix,OraFix3,OraFix5
3,8,2012,"['1', '4']",23,00:00:00
4,8,2012,"['1', '4']",0,01:00:00
4,8,2012,"['1', '4']",1,02:00:00
4,8,2012,"['1', '4']",2,03:00:00
4,8,2012,"['1', '5']",3,04:00:00
4,8,2012,"['1', '5']",4,05:00:00
4,8,2012,"['1', '5']",5,06:00:00
4,8,2012,"['1', '5']",6,07:00:00
4,8,2012,"['1', '6']",7,08:00:00
4,8,2012,"['1', '6']",8,08:18:00
4,8,2012,"['1', '7']",8,09:00:00
4,8,2012,"['1', '8']",9,10:00:00
4,8,2012,"['1', '7']",10,11:00:00
4,8,2012,"['1', '6']",11,11:12:00
4,8,2012,"['1', '7']",11,11:16:00
4,8,2012,"['1', '8']",11,12:00:00
4,8,2012,"['2', '0']",12,13:00:00
4,8,2012,"['2', '1']",13,14:00:00
4,8,2012,"['2', '1']",14,15:00:00
4,8,2012,"['2', '0']",15,16:00:00
4,8,2012,"['2', '0']",16,17:00:00
4,8,2012,"['1', '9']",17,18:00:00
4,8,2012,"['1', '8']",18,19:00:00
4,8,2012,"['1', '8']",19,20:00:00
4,8,2012,"['1', '7']",20,21:00:00
4,8,2012,"['1', '6']",21,22:00:00
4,8,2012,"['1', '5']",22,23:00:00
4,8,2012,"['1', '4']",23,00:00:00
5,8,2012,"['1', '4']",0,01:00:00
5,8,2012,"['1', '3']",1,02:00:00
5,8,2012,"['1', '2']",2,03:00:00
5,8,2012,"['1', '2']",3,04:00:00
5,8,2012,"['1', '2']",4,05:00:00
5,8,2012,"['1', '3']",5,06:00:00
5,8,2012,"['1', '3']",6,07:00:00
5,8,2012,"['1', '5']",7,08:00:00
5,8,2012,"['1', '6']",8,09:00:00
5,8,2012,"['1', '6']",9,10:00:00
5,8,2012,"['1', '7']",10,11:00:00
5,8,2012,"['1', '8']",11,12:00:00
5,8,2012,"['1', '9']",12,13:00:00
5,8,2012,"['1', '7']",13,14:00:00
5,8,2012,"['2', '0']",14,15:00:00
5,8,2012,"['2', '2']",15,16:00:00
5,8,2012,"['2', '1']",16,17:00:00
5,8,2012,"['2', '0']",17,18:00:00
5,8,2012,"['1', '9']",18,19:00:00
5,8,2012,"['1', '9']",19,20:00:00
5,8,2012,"['1', '7']",20,21:00:00
5,8,2012,"['1', '6']",21,22:00:00
5,8,2012,"['1', '6']",22,23:00:00
5,8,2012,"['1', '5']",23,00:00:00
6,8,2012,"['1', '5']",0,01:00:00
6,8,2012,"['1', '5']",1,02:00:00
6,8,2012,"['1', '5']",2,03:00:00
6,8,2012,"['1', '5']",3,04:00:00
6,8,2012,"['1', '4']",4,05:00:00
6,8,2012,"['1', '4']",5,06:00:00
6,8,2012,"['1', '5']",6,07:00:00
6,8,2012,"['1', '5']",7,08:00:00
6,8,2012,"['1', '7']",8,09:00:00
6,8,2012,"['1', '7']",9,10:00:00
6,8,2012,"['1', '9']",10,11:00:00
6,8,2012,"['1', '9']",11,12:00:00
6,8,2012,"['2', '0']",12,13:00:00
6,8,2012,"['2', '0']",13,14:00:00
6,8,2012,"['2', '1']",14,15:00:00
6,8,2012,"['1', '9']",15,16:00:00
6,8,2012,"['1', '8']",16,17:00:00
6,8,2012,"['1', '9']",17,18:00:00
6,8,2012,"['1', '7']",18,19:00:00
6,8,2012,"['1', '6']",19,20:00:00
6,8,2012,"['1', '5']",20,21:00:00
6,8,2012,"['1', '5']",21,22:00:00
6,8,2012,"['1', '5']",22,23:00:00
6,8,2012,"['1', '4']",23,00:00:00
7,8,2012,"['1', '3']",0,01:00:00
7,8,2012,"['1', '3']",1,02:00:00
7,8,2012,"['1', '2']",2,03:00:00
7,8,2012,"['1', '1']",3,04:00:00
7,8,2012,"['1', '1']",4,05:00:00
7,8,2012,"['1', '1']",5,06:00:00
7,8,2012,"['1', '2']",6,07:00:00
7,8,2012,"['1', '3']",7,08:00:00
7,8,2012,"['1', '4']",8,09:00:00
7,8,2012,"['1', '5']",9,10:00:00
7,8,2012,"['1', '6']",10,11:00:00
7,8,2012,"['1', '8']",11,12:00:00
7,8,2012,"['1', '8']",12,13:00:00
7,8,2012,"['1', '9']",13,14:00:00
7,8,2012,"['1', '9']",14,15:00:00
7,8,2012,"['1', '9']",15,16:00:00
7,8,2012,"['1', '8']",16,17:00:00
7,8,2012,"['1', '7']",17,18:00:00
7,8,2012,"['1', '6']",18,19:00:00
7,8,2012,"['1', '6']",19,20:00:00
7,8,2012,"['1', '5']",20,21:00:00
7,8,2012,"['1', '5']",21,22:00:00
7,8,2012,"['1', '5']",22,23:00:00
7,8,2012,"['1', '5']",23,00:00:00
8,8,2012,"['1', '5']",0,01:00:00
8,8,2012,"['1', '5']",1,02:00:00
8,8,2012,"['1', '6']",2,03:00:00
8,8,2012,"['1', '6']",3,04:00:00
8,8,2012,"['1', '6']",4,05:00:00
8,8,2012,"['1', '6']",5,06:00:00
8,8,2012,"['1', '6']",6,07:00:00
8,8,2012,"['1', '7']",7,08:00:00
8,8,2012,"['1', '7']",8,09:00:00
8,8,2012,"['1', '8']",9,09:17:00
8,8,2012,"['1', '9']",9,10:00:00
8,8,2012,"['2', '0']",10,11:00:00
8,8,2012,"['2', '1']",11,12:00:00
8,8,2012,"['2', '1']",12,13:00:00
8,8,2012,"['2', '2']",13,14:00:00
8,8,2012,"['2', '1']",14,15:00:00
8,8,2012,"['2', '1']",15,16:00:00
8,8,2012,"['2', '3']",16,17:00:00
8,8,2012,"['2', '3']",17,18:00:00
8,8,2012,"['2', '2']",18,19:00:00
8,8,2012,"['2', '2']",19,20:00:00
8,8,2012,"['2', '0']",20,21:00:00
8,8,2012,"['1', '8']",21,22:00:00
8,8,2012,"['1', '7']",22,23:00:00
8,8,2012,"['1', '6']",23,00:00:00
9,8,2012,"['1', '5']",0,01:00:00
9,8,2012,"['1', '4']",1,02:00:00
9,8,2012,"['1', '3']",2,03:00:00
9,8,2012,"['1', '3']",3,04:00:00
9,8,2012,"['1', '3']",4,05:00:00
9,8,2012,"['1', '2']",5,06:00:00
9,8,2012,"['1', '3']",6,07:00:00
9,8,2012,"['1', '5']",7,08:00:00
9,8,2012,"['1', '8']",8,09:00:00
9,8,2012,"['2', '1']",9,10:00:00
9,8,2012,"['2', '2']",10,11:00:00
9,8,2012,"['2', '3']",11,12:00:00
9,8,2012,"['2', '3']",12,13:00:00
9,8,2012,"['2', '4']",13,14:00:00
9,8,2012,"['2', '5']",14,15:00:00
9,8,2012,"['2', '5']",15,16:00:00
9,8,2012,"['2', '5']",16,17:00:00
9,8,2012,"['2', '4']",17,18:00:00
9,8,2012,"['2', '5']",18,19:00:00
9,8,2012,"['2', '3']",19,20:00:00
9,8,2012,"['2', '2']",20,21:00:00
9,8,2012,"['2', '0']",21,22:00:00
9,8,2012,"['1', '9']",22,23:00:00
9,8,2012,"['1', '8']",23,00:00:00
10,8,2012,"['1', '6']",0,01:00:00
10,8,2012,"['1', '5']",1,02:00:00
10,8,2012,"['1', '4']",2,03:00:00
10,8,2012,"['1', '4']",3,04:00:00
10,8,2012,"['1', '4']",4,05:00:00
10,8,2012,"['1', '4']",5,06:00:00
10,8,2012,"['1', '4']",6,07:00:00
10,8,2012,"['1', '6']",7,08:00:00
10,8,2012,"['1', '8']",8,09:00:00
10,8,2012,"['2', '0']",9,10:00:00
10,8,2012,"['2', '3']",10,11:00:00
10,8,2012,"['2', '4']",11,12:00:00
10,8,2012,"['2', '4']",12,13:00:00
10,8,2012,"['2', '6']",13,14:00:00
10,8,2012,"['2', '5']",14,15:00:00
10,8,2012,"['2', '7']",15,16:00:00
10,8,2012,"['2', '6']",16,17:00:00
10,8,2012,"['2', '6']",17,18:00:00
10,8,2012,"['2', '5']",18,19:00:00
10,8,2012,"['2', '5']",19,20:00:00
10,8,2012,"['2', '3']",20,21:00:00
10,8,2012,"['2', '0']",21,22:00:00
10,8,2012,"['1', '9']",22,23:00:00
10,8,2012,"['1', '8']",23,00:00:00
11,8,2012,"['1', '8']",0,01:00:00
11,8,2012,"['1', '7']",1,02:00:00
11,8,2012,"['1', '6']",2,03:00:00
11,8,2012,"['1', '5']",3,04:00:00
11,8,2012,"['1', '4']",4,05:00:00
11,8,2012,"['1', '4']",5,06:00:00
11,8,2012,"['1', '5']",6,07:00:00
11,8,2012,"['1', '7']",7,08:00:00
11,8,2012,"['1', '9']",8,09:00:00
11,8,2012,"['2', '1']",9,10:00:00
11,8,2012,"['2', '2']",10,11:00:00
11,8,2012,"['2', '3']",11,12:00:00
11,8,2012,"['2', '3']",12,13:00:00
11,8,2012,"['2', '3']",13,14:00:00
11,8,2012,"['2', '2']",14,15:00:00
11,8,2012,"['2', '3']",15,16:00:00
11,8,2012,"['2', '2']",16,17:00:00
11,8,2012,"['2', '2']",17,18:00:00
11,8,2012,"['2', '1']",18,19:00:00
11,8,2012,"['1', '9']",19,20:00:00
11,8,2012,"['1', '8']",20,21:00:00
11,8,2012,"['1', '8']",21,22:00:00
11,8,2012,"['1', '7']",22,23:00:00
11,8,2012,"['1', '7']",23,00:00:00
12,8,2012,"['1', '6']",0,01:00:00
12,8,2012,"['1', '6']",1,02:00:00
12,8,2012,"['1', '6']",2,03:00:00
12,8,2012,"['1', '6']",3,04:00:00
12,8,2012,"['1', '5']",4,05:00:00
12,8,2012,"['1', '6']",5,06:00:00
12,8,2012,"['1', '6']",6,07:00:00
12,8,2012,"['1', '7']",7,08:00:00
12,8,2012,"['1', '8']",8,09:00:00
12,8,2012,"['2', '1']",9,10:00:00
12,8,2012,"['2', '3']",10,11:00:00
12,8,2012,"['2', '5']",11,12:00:00
12,8,2012,"['2', '5']",12,13:00:00
12,8,2012,"['2', '6']",13,14:00:00
12,8,2012,"['2', '5']",14,15:00:00
12,8,2012,"['2', '5']",15,16:00:00
12,8,2012,"['2', '5']",16,17:00:00
12,8,2012,"['2', '3']",17,18:00:00
12,8,2012,"['2', '3']",18,19:00:00
12,8,2012,"['2', '1']",19,20:00:00
12,8,2012,"['2', '0']",20,21:00:00
12,8,2012,"['1', '8']",21,22:00:00
12,8,2012,"['1', '7']",22,23:00:00
12,8,2012,"['1', '6']",23,00:00:00
13,8,2012,"['1', '6']",0,01:00:00
13,8,2012,"['1', '5']",1,02:00:00
13,8,2012,"['1', '5']",2,03:00:00
13,8,2012,"['1', '5']",3,04:00:00
13,8,2012,"['1', '5']",4,05:00:00
13,8,2012,"['1', '5']",5,06:00:00
13,8,2012,"['1', '6']",6,07:00:00
13,8,2012,"['1', '7']",7,08:00:00
13,8,2012,"['1', '9']",8,09:00:00
13,8,2012,"['2', '0']",9,10:00:00
13,8,2012,"['2', '1']",10,11:00:00
13,8,2012,"['2', '2']",11,12:00:00
13,8,2012,"['2', '3']",12,13:00:00
13,8,2012,"['2', '2']",13,14:00:00
13,8,2012,"['2', '1']",14,15:00:00
13,8,2012,"['2', '0']",15,16:00:00
13,8,2012,"['2', '0']",16,17:00:00
13,8,2012,"['2', '0']",17,18:00:00
13,8,2012,"['2', '0']",18,19:00:00
13,8,2012,"['1', '9']",19,20:00:00
13,8,2012,"['1', '9']",20,21:00:00
13,8,2012,"['1', '8']",21,22:00:00
13,8,2012,"['1', '8']",22,23:00:00
13,8,2012,"['1', '8']",23,00:00:00
14,8,2012,"['1', '8']",0,01:00:00
14,8,2012,"['1', '8']",1,02:00:00
14,8,2012,"['1', '7']",2,03:00:00
14,8,2012,"['1', '7']",3,04:00:00
14,8,2012,"['1', '8']",4,05:00:00
14,8,2012,"['1', '7']",5,06:00:00
14,8,2012,"['1', '7']",6,07:00:00
14,8,2012,"['1', '8']",7,08:00:00
14,8,2012,"['1', '9']",8,09:00:00
14,8,2012,"['2', '0']",9,10:00:00
14,8,2012,"['2', '1']",10,11:00:00
14,8,2012,"['2', '3']",11,12:00:00
14,8,2012,"['2', '3']",12,13:00:00
14,8,2012,"['2', '3']",13,14:00:00
14,8,2012,"['2', '5']",14,15:00:00
14,8,2012,"['2', '5']",15,16:00:00
14,8,2012,"['2', '5']",16,17:00:00
14,8,2012,"['2', '5']",17,18:00:00
14,8,2012,"['2', '3']",18,19:00:00
14,8,2012,"['2', '2']",19,20:00:00
14,8,2012,"['2', '0']",20,21:00:00
14,8,2012,"['2', '0']",21,22:00:00
14,8,2012,"['2', '0']",22,23:00:00
14,8,2012,"['1', '9']",23,00:00:00
15,8,2012,"['1', '9']",0,01:00:00
15,8,2012,"['1', '9']",1,02:00:00
15,8,2012,"['1', '9']",2,03:00:00
15,8,2012,"['1', '8']",3,04:00:00
15,8,2012,"['1', '8']",4,05:00:00
15,8,2012,"['1', '8']",5,06:00:00
15,8,2012,"['1', '9']",6,07:00:00
15,8,2012,"['2', '0']",7,08:00:00
15,8,2012,"['2', '0']",8,09:00:00
15,8,2012,"['2', '1']",9,10:00:00
15,8,2012,"['2', '2']",10,11:00:00
15,8,2012,"['2', '2']",11,12:00:00
15,8,2012,"['2', '0']",12,13:00:00
15,8,2012,"['2', '2']",13,14:00:00
15,8,2012,"['2', '2']",14,15:00:00
15,8,2012,"['1', '9']",15,16:00:00
15,8,2012,"['1', '8']",16,17:00:00
15,8,2012,"['1', '9']",17,18:00:00
15,8,2012,"['2', '0']",18,19:00:00
15,8,2012,"['1', '9']",19,20:00:00
15,8,2012,"['1', '8']",20,21:00:00
15,8,2012,"['1', '7']",21,22:00:00
15,8,2012,"['1', '7']",22,23:00:00
15,8,2012,"['1', '7']",23,00:00:00
16,8,2012,"['1', '7']",0,01:00:00
16,8,2012,"['1', '7']",1,02:00:00
16,8,2012,"['1', '7']",2,03:00:00
16,8,2012,"['1', '6']",3,04:00:00
16,8,2012,"['1', '6']",4,05:00:00
16,8,2012,"['1', '6']",5,06:00:00
16,8,2012,"['1', '7']",6,07:00:00
16,8,2012,"['1', '8']",7,08:00:00
16,8,2012,"['1', '9']",8,09:00:00
16,8,2012,"['2', '0']",9,10:00:00
16,8,2012,"['2', '0']",10,11:00:00
16,8,2012,"['2', '0']",11,12:00:00
16,8,2012,"['2', '0']",12,13:00:00
16,8,2012,"['2', '1']",13,14:00:00
16,8,2012,"['2', '1']",14,15:00:00
16,8,2012,"['2', '2']",15,16:00:00
16,8,2012,"['2', '2']",16,17:00:00
16,8,2012,"['2', '1']",17,18:00:00
16,8,2012,"['2', '0']",18,19:00:00
16,8,2012,"['1', '9']",19,20:00:00
16,8,2012,"['1', '9']",20,21:00:00
16,8,2012,"['1', '8']",21,22:00:00
16,8,2012,"['1', '8']",22,23:00:00
16,8,2012,"['1', '8']",23,00:00:00
17,8,2012,"['1', '8']",0,01:00:00
17,8,2012,"['1', '8']",1,02:00:00
17,8,2012,"['1', '8']",2,03:00:00
17,8,2012,"['1', '9']",3,04:00:00
17,8,2012,"['1', '8']",4,05:00:00
17,8,2012,"['1', '9']",5,06:00:00
17,8,2012,"['1', '8']",6,07:00:00
17,8,2012,"['1', '9']",7,08:00:00
17,8,2012,"['2', '0']",8,09:00:00
17,8,2012,"['1', '9']",9,10:00:00
17,8,2012,"['2', '2']",10,11:00:00
17,8,2012,"['2', '4']",11,12:00:00
17,8,2012,"['2', '6']",12,13:00:00
17,8,2012,"['2', '6']",13,14:00:00
17,8,2012,"['2', '6']",14,15:00:00
17,8,2012,"['2', '6']",15,16:00:00
17,8,2012,"['2', '8']",16,17:00:00
17,8,2012,"['2', '7']",17,18:00:00
17,8,2012,"['2', '6']",18,19:00:00
17,8,2012,"['2', '5']",19,20:00:00
17,8,2012,"['2', '3']",20,21:00:00
17,8,2012,"['2', '2']",21,22:00:00
17,8,2012,"['2', '1']",22,23:00:00
17,8,2012,"['1', '9']",23,00:00:00
18,8,2012,"['1', '9']",0,01:00:00
18,8,2012,"['1', '8']",1,02:00:00
18,8,2012,"['1', '8']",2,03:00:00
18,8,2012,"['2', '0']",3,04:00:00
18,8,2012,"['2', '0']",4,05:00:00
18,8,2012,"['1', '9']",5,06:00:00
18,8,2012,"['1', '9']",6,07:00:00
18,8,2012,"['2', '0']",7,08:00:00
18,8,2012,"['2', '3']",8,09:00:00
18,8,2012,"['2', '4']",9,10:00:00
18,8,2012,"['2', '6']",10,11:00:00
18,8,2012,"['2', '7']",11,12:00:00
18,8,2012,"['2', '9']",12,13:00:00
18,8,2012,"['2', '8']",13,14:00:00
18,8,2012,"['2', '9']",14,15:00:00
18,8,2012,"['2', '9']",15,16:00:00
18,8,2012,"['2', '9']",16,17:00:00
18,8,2012,"['2', '9']",17,18:00:00
18,8,2012,"['2', '8']",18,19:00:00
18,8,2012,"['2', '6']",19,20:00:00
18,8,2012,"['2', '4']",20,21:00:00
18,8,2012,"['2', '2']",21,22:00:00
18,8,2012,"['2', '1']",22,23:00:00
18,8,2012,"['2', '0']",23,00:00:00
19,8,2012,"['1', '9']",0,01:00:00
19,8,2012,"['1', '8']",1,02:00:00
19,8,2012,"['1', '8']",2,03:00:00
19,8,2012,"['1', '7']",3,04:00:00
19,8,2012,"['1', '7']",4,05:00:00
19,8,2012,"['1', '6']",5,06:00:00
19,8,2012,"['1', '8']",6,07:00:00
19,8,2012,"['2', '0']",7,08:00:00
19,8,2012,"['2', '3']",8,09:00:00
19,8,2012,"['2', '5']",9,10:00:00
19,8,2012,"['2', '6']",10,11:00:00
19,8,2012,"['2', '8']",11,12:00:00
19,8,2012,"['2', '7']",12,13:00:00
19,8,2012,"['2', '8']",13,14:00:00
19,8,2012,"['3', '0']",14,15:00:00
19,8,2012,"['3', '0']",15,16:00:00
19,8,2012,"['2', '9']",16,17:00:00
19,8,2012,"['2', '8']",17,18:00:00
19,8,2012,"['2', '8']",18,19:00:00
19,8,2012,"['2', '6']",19,20:00:00
19,8,2012,"['2', '4']",20,21:00:00
19,8,2012,"['2', '2']",21,22:00:00
19,8,2012,"['2', '0']",22,23:00:00
19,8,2012,"['1', '9']",23,00:00:00
20,8,2012,"['1', '8']",0,01:00:00
20,8,2012,"['1', '7']",1,02:00:00
20,8,2012,"['1', '6']",2,03:00:00
20,8,2012,"['1', '5']",3,04:00:00
20,8,2012,"['1', '6']",4,05:00:00
20,8,2012,"['1', '6']",5,06:00:00
20,8,2012,"['1', '7']",6,07:00:00
20,8,2012,"['1', '8']",7,08:00:00
20,8,2012,"['1', '8']",8,09:00:00
20,8,2012,"['2', '0']",9,10:00:00
20,8,2012,"['2', '0']",10,11:00:00
20,8,2012,"['2', '0']",11,12:00:00
20,8,2012,"['2', '1']",12,13:00:00
20,8,2012,"['2', '3']",13,14:00:00
20,8,2012,"['2', '4']",14,15:00:00
20,8,2012,"['2', '5']",15,16:00:00
20,8,2012,"['2', '4']",16,17:00:00
20,8,2012,"['2', '5']",17,18:00:00
20,8,2012,"['2', '4']",18,19:00:00
20,8,2012,"['2', '2']",19,20:00:00
20,8,2012,"['2', '0']",20,21:00:00
20,8,2012,"['1', '9']",21,22:00:00
20,8,2012,"['1', '7']",22,23:00:00
20,8,2012,"['1', '6']",23,00:00:00
21,8,2012,"['1', '6']",0,01:00:00
21,8,2012,"['1', '5']",1,02:00:00
21,8,2012,"['1', '5']",2,03:00:00
21,8,2012,"['1', '4']",3,04:00:00
21,8,2012,"['1', '5']",4,05:00:00
21,8,2012,"['1', '5']",5,06:00:00
21,8,2012,"['1', '5']",6,07:00:00
21,8,2012,"['1', '6']",7,08:00:00
21,8,2012,"['1', '7']",8,09:00:00
21,8,2012,"['1', '9']",9,10:00:00
21,8,2012,"['1', '9']",10,11:00:00
21,8,2012,"['2', '1']",11,12:00:00
21,8,2012,"['2', '1']",12,13:00:00
21,8,2012,"['2', '2']",13,14:00:00
21,8,2012,"['2', '1']",14,15:00:00
21,8,2012,"['2', '1']",15,16:00:00
21,8,2012,"['2', '1']",16,17:00:00
21,8,2012,"['2', '1']",17,18:00:00
21,8,2012,"['2', '0']",18,19:00:00
21,8,2012,"['1', '6']",19,20:00:00
21,8,2012,"['1', '7']",20,21:00:00
21,8,2012,"['1', '7']",21,22:00:00
21,8,2012,"['1', '5']",22,23:00:00
21,8,2012,"['1', '5']",23,00:00:00
22,8,2012,"['1', '5']",0,01:00:00
22,8,2012,"['1', '5']",1,02:00:00
22,8,2012,"['1', '4']",2,03:00:00
22,8,2012,"['1', '3']",3,04:00:00
22,8,2012,"['1', '3']",4,05:00:00
22,8,2012,"['1', '2']",5,06:00:00
22,8,2012,"['1', '3']",6,07:00:00
22,8,2012,"['1', '4']",7,08:01:00
22,8,2012,"['1', '5']",8,09:00:00
22,8,2012,"['1', '7']",9,10:00:00
22,8,2012,"['1', '7']",10,11:00:00
22,8,2012,"['1', '8']",11,12:00:00
22,8,2012,"['2', '0']",12,13:00:00
22,8,2012,"['2', '1']",13,14:00:00
22,8,2012,"['2', '2']",14,15:00:00
22,8,2012,"['2', '2']",15,16:00:00
22,8,2012,"['2', '2']",16,17:00:00
22,8,2012,"['2', '1']",17,18:00:00
22,8,2012,"['2', '1']",18,19:00:00
22,8,2012,"['1', '9']",19,20:00:00
22,8,2012,"['1', '8']",20,21:00:00
22,8,2012,"['1', '6']",21,22:00:00
22,8,2012,"['1', '5']",22,23:00:00
22,8,2012,"['1', '4']",23,00:00:00
23,8,2012,"['1', '4']",0,01:00:00
23,8,2012,"['1', '4']",1,02:00:00
23,8,2012,"['1', '3']",2,03:00:00
23,8,2012,"['1', '3']",3,04:00:00
23,8,2012,"['1', '2']",4,05:00:00
23,8,2012,"['1', '2']",5,06:00:00
23,8,2012,"['1', '3']",6,07:00:00
23,8,2012,"['1', '4']",7,08:00:00
23,8,2012,"['1', '5']",8,09:00:00
23,8,2012,"['1', '8']",9,10:00:00
23,8,2012,"['1', '9']",10,11:00:00
23,8,2012,"['2', '1']",11,12:00:00
23,8,2012,"['2', '0']",12,13:00:00
23,8,2012,"['2', '0']",13,14:00:00
23,8,2012,"['2', '1']",14,15:00:00
23,8,2012,"['2', '1']",15,16:00:00
23,8,2012,"['2', '1']",16,17:00:00
23,8,2012,"['2', '0']",17,18:00:00
23,8,2012,"['1', '9']",18,19:00:00
23,8,2012,"['1', '8']",19,20:00:00
23,8,2012,"['1', '7']",20,21:00:00
23,8,2012,"['1', '6']",21,22:00:00
23,8,2012,"['1', '6']",22,23:00:00
23,8,2012,"['1', '5']",23,00:00:00
24,8,2012,"['1', '5']",0,01:00:00
24,8,2012,"['1', '5']",1,02:00:00
24,8,2012,"['1', '4']",2,03:00:00
24,8,2012,"['1', '4']",3,04:00:00
24,8,2012,"['1', '3']",4,05:00:00
24,8,2012,"['1', '3']",5,06:00:00
24,8,2012,"['1', '4']",6,07:00:00
24,8,2012,"['1', '5']",7,08:00:00
24,8,2012,"['1', '6']",8,09:00:00
24,8,2012,"['1', '7']",9,10:00:00
24,8,2012,"['1', '8']",10,11:00:00
24,8,2012,"['2', '0']",11,12:00:00
24,8,2012,"['2', '0']",12,13:00:00
24,8,2012,"['2', '0']",13,14:00:00
24,8,2012,"['2', '0']",14,15:00:00
24,8,2012,"['1', '8']",15,16:00:00
24,8,2012,"['1', '9']",16,17:00:00
24,8,2012,"['1', '7']",17,18:00:00
24,8,2012,"['1', '7']",18,19:00:00
24,8,2012,"['1', '6']",19,20:00:00
24,8,2012,"['1', '7']",20,21:00:00
24,8,2012,"['1', '6']",21,22:00:00
24,8,2012,"['1', '6']",22,23:00:00
24,8,2012,"['1', '6']",23,00:00:00
25,8,2012,"['1', '6']",0,01:00:00
25,8,2012,"['1', '6']",1,02:00:00
25,8,2012,"['1', '6']",2,03:00:00
25,8,2012,"['1', '5']",3,04:00:00
25,8,2012,"['1', '5']",4,05:00:00
25,8,2012,"['1', '6']",5,06:00:00
25,8,2012,"['1', '6']",6,07:00:00
25,8,2012,"['1', '6']",7,07:11:00
25,8,2012,"['1', '6']",7,08:00:00
25,8,2012,"['1', '6']",8,09:00:00
25,8,2012,"['1', '8']",9,10:00:00
25,8,2012,"['1', '8']",10,11:00:00
25,8,2012,"['1', '9']",11,12:00:00
25,8,2012,"['2', '1']",12,13:00:00
25,8,2012,"['2', '0']",13,14:00:00
25,8,2012,"['1', '7']",14,15:00:00
25,8,2012,"['1', '8']",15,16:00:00
25,8,2012,"['1', '7']",16,17:00:00
25,8,2012,"['1', '7']",17,18:00:00
25,8,2012,"['1', '7']",18,19:00:00
25,8,2012,"['1', '7']",19,20:00:00
25,8,2012,"['1', '6']",20,21:00:00
25,8,2012,"['1', '5']",21,22:00:00
25,8,2012,"['1', '5']",22,23:00:00
25,8,2012,"['1', '5']",23,00:00:00
26,8,2012,"['1', '5']",0,01:00:00
26,8,2012,"['1', '5']",1,02:00:00
26,8,2012,"['1', '4']",2,03:00:00
26,8,2012,"['1', '4']",3,04:00:00
26,8,2012,"['1', '4']",4,05:00:00
26,8,2012,"['1', '4']",5,06:00:00
26,8,2012,"['1', '3']",6,07:00:00
26,8,2012,"['1', '4']",7,08:00:00
26,8,2012,"['1', '6']",8,09:00:00
26,8,2012,"['1', '7']",9,10:00:00
26,8,2012,"['1', '9']",10,11:00:00
26,8,2012,"['1', '9']",11,12:00:00
26,8,2012,"['1', '8']",12,13:00:00
26,8,2012,"['2', '0']",13,14:00:00
26,8,2012,"['2', '1']",14,15:00:00
26,8,2012,"['2', '0']",15,16:00:00
26,8,2012,"['2', '0']",16,17:00:00
26,8,2012,"['1', '9']",17,18:00:00
26,8,2012,"['1', '9']",18,19:00:00
26,8,2012,"['1', '7']",19,20:00:00
26,8,2012,"['1', '6']",20,21:00:00
26,8,2012,"['1', '5']",21,22:00:00
26,8,2012,"['1', '5']",22,23:00:00
26,8,2012,"['1', '4']",23,00:00:00
27,8,2012,"['1', '3']",0,01:00:00
27,8,2012,"['1', '3']",1,02:00:00
27,8,2012,"['1', '2']",2,03:00:00
27,8,2012,"['1', '2']",3,04:00:00
27,8,2012,"['1', '1']",4,05:00:00
27,8,2012,"['1', '1']",5,06:00:00
27,8,2012,"['1', '3']",6,07:00:00
27,8,2012,"['1', '5']",7,08:00:00
27,8,2012,"['1', '6']",8,09:00:00
27,8,2012,"['1', '8']",9,10:00:00
27,8,2012,"['1', '8']",10,11:00:00
27,8,2012,"['1', '8']",11,12:00:00
27,8,2012,"['2', '0']",12,13:00:00
27,8,2012,"['2', '0']",13,14:00:00
27,8,2012,"['2', '0']",14,15:00:00
27,8,2012,"['2', '1']",15,16:00:00
27,8,2012,"['2', '0']",16,17:00:00
27,8,2012,"['2', '0']",17,18:00:00
27,8,2012,"['2', '0']",18,19:00:00
27,8,2012,"['1', '9']",19,20:00:00
27,8,2012,"['1', '8']",20,21:00:00
27,8,2012,"['1', '8']",21,22:00:00
27,8,2012,"['1', '8']",22,23:00:00
27,8,2012,"['1', '7']",23,00:00:00
28,8,2012,"['1', '7']",0,01:00:00
28,8,2012,"['1', '6']",1,02:00:00
28,8,2012,"['1', '6']",2,03:00:00
28,8,2012,"['1', '6']",3,04:00:00
28,8,2012,"['1', '5']",4,05:00:00
28,8,2012,"['1', '4']",5,06:00:00
28,8,2012,"['1', '4']",6,07:00:00
28,8,2012,"['1', '5']",7,08:00:00
28,8,2012,"['1', '6']",8,09:00:00
28,8,2012,"['1', '8']",9,10:00:00
28,8,2012,"['1', '9']",10,11:00:00
28,8,2012,"['2', '0']",11,12:00:00
28,8,2012,"['2', '1']",12,13:00:00
28,8,2012,"['2', '2']",13,14:00:00
28,8,2012,"['2', '2']",14,15:00:00
28,8,2012,"['2', '1']",15,16:00:00
28,8,2012,"['2', '2']",16,17:00:00
28,8,2012,"['2', '1']",17,18:00:00
28,8,2012,"['1', '9']",18,19:00:00
28,8,2012,"['1', '8']",19,20:00:00
28,8,2012,"['1', '7']",20,21:00:00
28,8,2012,"['1', '6']",21,22:00:00
28,8,2012,"['1', '5']",22,23:00:00
28,8,2012,"['1', '5']",23,00:00:00
29,8,2012,"['1', '4']",0,01:00:00
